game_id,random_seed,player_count,placed_tile_id,tile_id,tile_name,tile_category,tile_side,coordinate,coordinates,strain,overstrained
sim-balanced-2p-010,playtester-bot-balance-2026-06-13-deal-10-2p,2,tile-030,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,L1,L1,0,false
sim-balanced-2p-010,playtester-bot-balance-2026-06-13-deal-10-2p,2,tile-031,core_workshops_basic,Workshops,Crafting,Basic,F2,F2,1,false
sim-balanced-2p-010,playtester-bot-balance-2026-06-13-deal-10-2p,2,tile-032,core_gravel_path_basic,Street,Travel,Basic,G3,G3;H3,0,false
sim-balanced-2p-010,playtester-bot-balance-2026-06-13-deal-10-2p,2,tile-033,core_dawn_break_lodge_upgraded,Dawn Break Lodge,Housing,Upgraded,L2,L2,0,false
sim-balanced-2p-010,playtester-bot-balance-2026-06-13-deal-10-2p,2,tile-034,core_district_row_upgraded,Fine Cottage,Housing,Upgraded,A2,A2,0,false
sim-balanced-2p-010,playtester-bot-balance-2026-06-13-deal-10-2p,2,tile-035,core_home_upgraded,Fine Cabin,Housing,Upgraded,L3,L3,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-001,core_forest_basic,Lumber Yard,Resource,Basic,H1,H1,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-002,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,B1,B1,3,true
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-003,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,A1,A1,1,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-004,core_the_excavation_upgraded,The Excavation,Resource,Upgraded,K9,K9,1,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-005,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,B6,B6,1,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-006,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,A6,A6,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-007,special_shrine_of_renewal,Shrine of Renewal,Special,One-sided,I2,I2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-008,special_theater,Theatre,Special,One-sided,H2,H2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-009,core_forest_basic,Lumber Yard,Resource,Basic,I1,I1,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-010,core_path_basic,Path,Travel,Basic,G2,G2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-011,core_inn_basic,Inn,Housing,Basic,G3,G3,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-012,core_inn_basic,Inn,Housing,Basic,F2,F2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-013,special_labourers_yard,Labourers’ Yard,Special,One-sided,F1,F1,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-014,special_the_waystation,The Waystation,Special,One-sided,G1,G1,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-015,core_eatery_basic,Eatery,Social,Basic,E2,E2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-016,core_path_basic,Path,Travel,Basic,E1,E1,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-017,core_path_basic,Path,Travel,Basic,I3,I3,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-018,core_path_basic,Path,Travel,Basic,H3,H3,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-019,core_path_basic,Path,Travel,Basic,J2,J2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-020,core_path_basic,Path,Travel,Basic,J1,J1,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-021,core_path_basic,Path,Travel,Basic,K2,K2,0,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-022,core_path_basic,Path,Travel,Basic,J3,J3,1,false
sim-balanced-3p-010,playtester-bot-balance-2026-06-13-deal-10-3p,3,tile-023,special_shrine_of_ancestors,Shrine of Ancestors,Special,One-sided,J8,J8,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-001,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,H1,H1,1,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-002,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,G1,G1,2,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-003,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,B1,B1,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-004,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,A1,A1,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-005,core_the_excavation_upgraded,The Excavation,Resource,Upgraded,K9,K9,2,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-006,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,B6,B6,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-007,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,A6,A6,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-008,special_the_reavers_respite,The Reavers' Respite,Special,One-sided,G2,G2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-009,special_theater,Theatre,Special,One-sided,H2,H2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-010,core_improved_path_upgraded,Improved Path,Travel,Upgraded,G3,G3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-011,core_improved_path_upgraded,Improved Path,Travel,Upgraded,I2,I2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-012,core_improved_path_upgraded,Improved Path,Travel,Upgraded,I3,I3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-013,special_the_iron_roots_respite,The Iron Roots Respite,Special,One-sided,B2,B2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-014,core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,Upgraded,B3,B3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-015,core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,Upgraded,A3,A3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-016,core_improved_path_upgraded,Improved Path,Travel,Upgraded,A2,A2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-017,special_the_tamers_respite,The Tamers' Respite,Special,One-sided,B5,B5,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-018,core_improved_path_upgraded,Improved Path,Travel,Upgraded,B4,B4,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-019,core_improved_path_upgraded,Improved Path,Travel,Upgraded,A5,A5,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-020,core_improved_path_upgraded,Improved Path,Travel,Upgraded,C5,C5,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-021,core_improved_path_upgraded,Improved Path,Travel,Upgraded,H3,H3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-022,special_shrine_of_depths,Shrine of Depths,Special,One-sided,C2,C2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-023,core_paved_path_upgraded,Improved Street,Travel,Upgraded,C3,C3;C4,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-024,core_paved_path_upgraded,Improved Street,Travel,Upgraded,C6,C6;D6,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-025,special_the_lorekeepers_respite,The Lorekeepers' Respite,Special,One-sided,J8,J8,1,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-026,core_gravel_track_basic,Track,Travel,Basic,K8,K8;L8;M9,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-027,core_gravel_track_basic,Track,Travel,Basic,J7,J7;I7;H6,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-028,core_paved_path_upgraded,Improved Street,Travel,Upgraded,F1,F1;F2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-029,special_lantern_roadhouse,Lantern Roadhouse,Special,One-sided,A4,A4,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-030,core_gravel_path_basic,Street,Travel,Basic,I8,I8;H7,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-031,special_the_waystation,The Waystation,Special,One-sided,J2,J2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-032,core_bridge_basic,Bridge,Travel,Basic,D2,D2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-033,core_common_land_basic,Common Land,Travel,Basic,I9,I9,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-034,core_stone_bridge_upgraded,Stone Bridge,Travel,Upgraded,D1,D1,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-035,special_shrine_of_ancestors,Shrine of Ancestors,Special,One-sided,J9,J9,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-036,core_the_crock_and_ladle_upgraded,The Crock and Ladle,Social,Upgraded,I1,I1,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-037,core_paved_path_upgraded,Improved Street,Travel,Upgraded,J1,J1;K2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-038,core_market_stalls_basic,Market Stalls,Merchant,Basic,E2,E2,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-039,core_tavern_basic,Tavern,Social,Basic,C1,C1,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-040,core_tavern_basic,Tavern,Social,Basic,J3,J3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-041,special_brewery_of_legends,Brewery of Legends,Special,One-sided,K4,K4,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-042,core_market_stalls_basic,Market Stalls,Merchant,Basic,K3,K3,0,false
sim-balanced-4p-010,playtester-bot-balance-2026-06-13-deal-10-4p,4,tile-043,core_the_makers_conclave_upgraded,The Makers Conclave,Crafting,Upgraded,E1,E1,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-001,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,H1,H1,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-002,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,G1,G1,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-003,core_eatery_basic,Eatery,Social,Basic,G2,G2,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-004,core_eatery_basic,Eatery,Social,Basic,H2,H2,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-005,core_washhouse_basic,Washhouse,Wellbeing,Basic,G3,G3,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-006,special_docks,Docks,Special,One-sided,G4,G4,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-007,special_the_waystation,The Waystation,Special,One-sided,H3,H3,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-008,core_tavern_basic,Tavern,Social,Basic,G5,G5,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-009,core_tavern_basic,Tavern,Social,Basic,F4,F4,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-010,core_bridge_basic,Bridge,Travel,Basic,F3,F3,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-011,core_bridge_basic,Bridge,Travel,Basic,H4,H4,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-012,core_dig_site_basic,Dig Site,Resource,Basic,F5,F5,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-013,special_shrine_of_ancestors,Shrine of Ancestors,Special,One-sided,G6,G6,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-014,core_bridge_basic,Bridge,Travel,Basic,E4,E4,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-015,core_market_stalls_basic,Market Stalls,Merchant,Basic,F2,F2,1,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-016,core_the_vaults_basic,The Vaults,Wellbeing,Basic,H5,H5,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-017,core_market_stalls_basic,Market Stalls,Merchant,Basic,I4,I4,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-018,core_path_basic,Path,Travel,Basic,I3,I3,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-019,core_path_basic,Path,Travel,Basic,I2,I2,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-020,core_cottage_basic,Cabin,Housing,Basic,F1,F1,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-021,core_cottage_basic,Cabin,Housing,Basic,H6,H6,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-022,core_cottage_basic,Cabin,Housing,Basic,I6,I6,0,false
sim-balanced-1p-011,playtester-bot-balance-2026-06-13-deal-11-1p,1,tile-023,core_cottage_basic,Cabin,Housing,Basic,J2,J2,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-001,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,H1,H1,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-002,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,G1,G1,2,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-003,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,B1,B1,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-004,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,A1,A1,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-005,core_washhouse_basic,Washhouse,Wellbeing,Basic,C2,C2,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-006,core_eatery_basic,Eatery,Social,Basic,B2,B2,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-007,core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,Upgraded,B3,B3,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-008,core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,Upgraded,A3,A3,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-009,special_adventurers_guild,Adventurers' Guild,Special,One-sided,C3,C3,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-010,special_docks,Docks,Special,One-sided,D2,D2,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-011,special_lantern_roadhouse,Lantern Roadhouse,Special,One-sided,D3,D3,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-012,core_eatery_basic,Eatery,Social,Basic,C4,C4,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-013,core_washhouse_basic,Washhouse,Wellbeing,Basic,D4,D4,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-014,core_tavern_basic,Tavern,Social,Basic,E2,E2,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-015,core_bridge_basic,Bridge,Travel,Basic,D1,D1,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-016,core_tavern_basic,Tavern,Social,Basic,C1,C1,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-017,core_bridge_basic,Bridge,Travel,Basic,E3,E3,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-018,core_bridge_basic,Bridge,Travel,Basic,E4,E4,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-019,core_common_land_basic,Common Land,Travel,Basic,C5,C5,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-020,core_path_basic,Path,Travel,Basic,A2,A2,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-021,core_path_basic,Path,Travel,Basic,B4,B4,1,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-022,core_path_basic,Path,Travel,Basic,F1,F1,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-023,core_home_upgraded,Fine Cabin,Housing,Upgraded,D5,D5,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-024,core_neighborhood_basic,Stedding,Housing,Basic,C6,C6,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-025,core_home_upgraded,Fine Cabin,Housing,Upgraded,B5,B5,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-026,core_home_upgraded,Fine Cabin,Housing,Upgraded,F2,F2,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-027,core_cottage_basic,Cabin,Housing,Basic,E1,E1,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-028,core_the_vaults_basic,The Vaults,Wellbeing,Basic,F4,F4,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-029,core_dig_site_basic,Dig Site,Resource,Basic,F5,F5,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-030,special_the_lorekeepers_respite,The Lorekeepers' Respite,Special,One-sided,G5,G5,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-031,core_farm_basic,Farmstead,Resource,Basic,B6,B6,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-032,core_farm_basic,Farmstead,Resource,Basic,A6,A6,0,false
sim-balanced-2p-011,playtester-bot-balance-2026-06-13-deal-11-2p,2,tile-033,core_common_land_basic,Common Land,Travel,Basic,D6,D6,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-001,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,H1,H1,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-002,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,G1,G1,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-003,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,B1,B1,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-004,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,A1,A1,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-005,core_the_excavation_upgraded,The Excavation,Resource,Upgraded,K9,K9,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-006,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,B6,B6,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-007,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,A6,A6,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-008,core_cottage_basic,Cabin,Housing,Basic,G2,G2,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-009,special_the_reavers_respite,The Reavers' Respite,Special,One-sided,H2,H2,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-010,special_stables,Stables,Special,One-sided,I2,I2,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-011,special_stables,Stables,Special,One-sided,G3,G3,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-012,special_shrine_of_depths,Shrine of Depths,Special,One-sided,A2,A2,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-013,core_inn_basic,Inn,Housing,Basic,I3,I3,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-014,core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,Upgraded,A3,A3,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-015,core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,Upgraded,B3,B3,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-016,core_improved_path_upgraded,Improved Path,Travel,Upgraded,B2,B2,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-017,special_the_tamers_respite,The Tamers' Respite,Special,One-sided,B5,B5,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-018,core_improved_path_upgraded,Improved Path,Travel,Upgraded,B4,B4,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-019,core_improved_path_upgraded,Improved Path,Travel,Upgraded,A5,A5,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-020,core_improved_path_upgraded,Improved Path,Travel,Upgraded,C5,C5,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-021,core_the_crock_and_ladle_upgraded,The Crock and Ladle,Social,Upgraded,H3,H3,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-022,core_improved_path_upgraded,Improved Path,Travel,Upgraded,C6,C6,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-023,core_path_basic,Path,Travel,Basic,A4,A4,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-024,core_path_basic,Path,Travel,Basic,C4,C4,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-025,core_path_basic,Path,Travel,Basic,C3,C3,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-026,core_paved_path_upgraded,Improved Street,Travel,Upgraded,I4,I4;J4,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-027,special_the_iron_roots_respite,The Iron Roots Respite,Special,One-sided,C2,C2,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-028,core_market_stalls_basic,Market Stalls,Merchant,Basic,J2,J2,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-029,core_home_upgraded,Fine Cabin,Housing,Upgraded,C1,C1,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-030,core_tavern_basic,Tavern,Social,Basic,C7,C7,0,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-031,core_inn_basic,Inn,Housing,Basic,D6,D6,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-032,core_home_upgraded,Fine Cabin,Housing,Upgraded,B7,B7,1,false
sim-balanced-3p-011,playtester-bot-balance-2026-06-13-deal-11-3p,3,tile-033,core_cottage_basic,Cabin,Housing,Basic,C8,C8,0,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-001,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,H1,H1,3,true
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-002,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,Upgraded,G1,G1,3,true
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-003,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,B1,B1,1,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-004,core_deep_mines_upgraded,Deep Mine Shaft,Resource,Upgraded,A1,A1,1,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-005,core_the_excavation_upgraded,The Excavation,Resource,Upgraded,K9,K9,1,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-006,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,B6,B6,3,true
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-007,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,Upgraded,A6,A6,1,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-008,core_improved_path_upgraded,Improved Path,Travel,Upgraded,G2,G2,1,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-009,core_improved_path_upgraded,Improved Path,Travel,Upgraded,H2,H2,2,false
sim-balanced-4p-011,playtester-bot-balance-2026-06-13-deal-11-4p,4,tile-010,core_improved_path_upgraded,Improved Path,Travel,Upgraded,I2,I2,2,false
